review_id,App_Name,user_name,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion,laguage_code,country_code
34eed472-73ed-4d18-9a81-cfbcc5211f6f,Ada Health,Emmanuel Mashaka,I would give five star but you should improve on the treatment part by prescribing even the drug of choice for certain condition,4,0,2022-02-06 09:05:15,"Hi.

We're pleased to hear you're happy with Ada.

Your support helps us grow and bring reliable health information to more people around the world. So thank you.

Best wishes,

The Ada team.",2022-02-07 09:48:47,3.15.1,en,us
2c8a88a6-17fa-47f5-8ab9-d01a08c50ec2,Ada Health,Nicole K. (Nic69),The suggestion confirmed my own hunch as well as previous medical diagnosis using what appeared to me as profound questioning.,5,0,2022-02-06 05:51:55,"Hi.

We're pleased to hear you're happy with Ada.

Your support helps us grow and bring reliable health information to more people around the world. So thank you.

Best wishes,

The Ada team.",2022-02-07 09:48:53,3.15.1,en,us
02735a97-da90-4956-938b-55d540a63e5e,Ada Health,Arjun,Best app for symptoms analysis i recommend it to all as it has so many type of symptoms which same statement but different problems to describe your problem best i feel good to use this app and it is easy to use as well as it is appropriate 😀,5,3,2022-02-06 01:02:40,"Hi.

We're pleased to hear you're happy with Ada.

Your support helps us grow and bring reliable health information to more people around the world. So thank you.

Best wishes,

The Ada team.",2022-02-07 09:48:59,3.15.1,en,us
313708e5-88f8-4067-9248-578ee7107aef,Ada Health,ayoola fakoya,Very interesting.,5,0,2022-02-05 21:44:20,"Hi.

We're pleased to hear you're happy with Ada.

Your support helps us grow and bring reliable health information to more people around the world. So thank you.

Best wishes,

The Ada team.",2022-02-07 09:49:07,3.15.1,en,us
3b176905-2207-4c64-96cf-23e04e2d54d2,Ada Health,pravin prasaath,Very nice. Useful. Thankyou.,5,0,2022-02-05 15:42:57,"Hi.

We're pleased to hear you're happy with Ada.

Your support helps us grow and bring reliable health information to more people around the world. So thank you.

Best wishes,

The Ada team.",2022-02-07 09:49:17,3.15.1,en,us
ee465e2a-b054-4827-8078-80c2c829ba39,Ada Health,Muhammad Al-Wakil,Plz supp Arabic language in future,5,0,2022-02-05 15:04:49,"Hi.

We're pleased to hear you're happy with Ada.

Your support helps us grow and bring reliable health information to more people around the world. So thank you.

Best wishes,

The Ada team.",2022-02-07 09:49:21,3.15.1,en,us
db4789f4-eeeb-47b3-bd07-dc13f82848dd,Ada Health,enos mkuyu,"Good application for first home diagnosis, it contain helpful and useful tips and recommendations!",5,0,2022-02-04 13:57:34,"Hi.

We're pleased to hear you're happy with Ada.

Your support helps us grow and bring reliable health information to more people around the world. So thank you.

Best wishes,

The Ada team.",2022-02-07 09:49:58,3.15.1,en,us
c0543e7c-8beb-4cfb-af18-c18ca27d7625,Ada Health,Frank Isaac,"Just wow, an amazing app. Very useful and helpfully for you to understand well your body and give you a good advice on what you may be going through. Note after using Ada app see the doctor or seek for medical assistance.",5,0,2022-02-04 06:12:41,"Hi.

We're pleased to hear you're happy with Ada.

Your support helps us grow and bring reliable health information to more people around the world. So thank you.

Best wishes,

The Ada team.",2022-02-04 08:16:47,,en,us
247e2ca3-c68b-4d65-8893-abcedb4f9dc9,Ada Health,Marvin Fengel,A must use! You will not be disappointed. It's an excellent tool.,5,0,2022-02-04 05:59:36,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team
",2022-02-02 11:05:30,3.15.1,en,us
5e2422cc-2c33-424e-a451-800a6326d0f9,Ada Health,L Lynn Pratt,It was helpful.,4,0,2022-02-04 02:59:41,"Hi Lynn.

Thanks for your feedback. If you found Ada helpful, we'd like you to consider giving us a better star rating. Your positive review will help us grow so we can bring reliable health information to more people around the world.

Best wishes,

The Ada team.",2022-02-04 08:22:32,3.15.1,en,us
14bd7cb7-c5cc-4696-ae15-9fa75601cffc,Ada Health,Lucky john Phungo,The best medical app,5,0,2022-02-03 20:30:39,"Hi.

We're pleased to hear you're happy with Ada.

Your support helps us grow and bring reliable health information to more people around the world. So thank you.

Best wishes,

The Ada team.",2022-02-04 08:17:00,3.13.0,en,us
1e4f5b2d-9238-4f36-aae3-32916f9c8a87,Ada Health,Deus Meddison,Good App b'cause it give u a way to solve the problem.... Or to get a starting point of disease,5,0,2022-02-03 19:44:36,"Hi.

We're pleased to hear you're happy with Ada.

Your support helps us grow and bring reliable health information to more people around the world. So thank you.

Best wishes,

The Ada team.",2022-02-04 08:17:05,3.15.1,en,us
5bdff49a-b53e-4d72-89dc-1893ad2314c0,Ada Health,Jason Wallwork,It seems to have good suggestions but the text on the results page is very tiny despite my phone settings having the font and display size to maximum. But the questions are very easy to read because they're large.,3,2,2022-02-03 07:21:58,"Hi.

We're sorry to hear you're having trouble with Ada. Please reach out to support@ada.com with the details of your issue so we can assist you as quickly as possible.

Best wishes,

The Ada team.",2022-02-04 08:24:12,3.15.1,en,us
f0f6af1f-36ad-40eb-8704-d0cc3a0942e2,Ada Health,Isdory Morell,It was help full,5,0,2022-02-03 06:36:11,"Hi.

We're pleased to hear you're happy with Ada.

Your support helps us grow and bring reliable health information to more people around the world. So thank you.

Best wishes,

The Ada team.",2022-02-04 08:17:14,3.15.1,en,us
6bbf5838-689c-48f1-beb1-28d98d5567f3,Ada Health,Monique Rivera,Easy and informative,5,0,2022-02-03 06:31:59,"Hi.

We're pleased to hear you're happy with Ada.

Your support helps us grow and bring reliable health information to more people around the world. So thank you.

Best wishes,

The Ada team.",2022-02-04 08:17:18,3.15.1,en,us
c826917a-6c47-4570-aaa0-497e9c0aad6f,Ada Health,D Brigmon,Very thorough and detailed app for help with a health concern.,5,0,2022-02-03 02:41:38,"Hi.

We're pleased to hear you're happy with Ada.

Your support helps us grow and bring reliable health information to more people around the world. So thank you.

Best wishes,

The Ada team.",2022-02-04 08:17:24,3.15.1,en,us
c4a13529-f654-488a-b2a4-fb559f453e4e,Ada Health,Miriam Hyatt,I like the app helps me aliminate symptoms that are worrying me but some of the questions you couldnt possibly know the answer too like heart rate and blood pressure for your age . All i all nice handy app to have 😅,4,2,2022-02-02 23:22:26,"Hi.

We're pleased to hear you're happy with Ada.

Your support helps us grow and bring reliable health information to more people around the world. So thank you.

Best wishes,

The Ada team.",2022-02-04 08:17:53,3.15.1,en,us
dc49d768-ad2b-4ab0-8b21-6359d11e84a0,Ada Health,Alto Tz,Great app,5,0,2022-02-02 19:09:26,"Hi.

We're pleased to hear you're happy with Ada.

Your support helps us grow and bring reliable health information to more people around the world. So thank you.

Best wishes,

The Ada team.",2022-02-04 08:18:02,3.15.1,en,us
08e5414a-9c14-4d86-b47b-2685757f3fc8,Ada Health,Joel Jonathan,"it's helpful,,,, no doubts",5,0,2022-02-02 18:51:43,"Hi.

We're pleased to hear you're happy with Ada.

Your support helps us grow and bring reliable health information to more people around the world. So thank you.

Best wishes,

The Ada team.",2022-02-04 08:18:09,3.15.1,en,us
9ac53174-e596-4ca6-85ba-e9ca7bac8331,Ada Health,Mwajabu Msuyah,"Very helpful app, I recommend this to anyone .",5,0,2022-02-02 17:00:03,"Hi.

We're pleased to hear you're happy with Ada.

Your support helps us grow and bring reliable health information to more people around the world. So thank you.

Best wishes,

The Ada team.",2022-02-04 08:18:14,3.15.1,en,us
f7847b84-397f-4a58-b621-57c31c5a2499,Ada Health,Kevin Free,This app asks several questions and gives you a comprehensive suggestion. I love it. Gives me a good insight on my symptoms.,5,2,2022-02-02 00:04:27,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team
",2022-02-02 11:05:01,3.15.1,en,us
c785b7a2-54b5-4145-af42-9e8769407e0e,Ada Health,Natasha Swanepoel,Good app.,5,0,2022-02-01 19:24:55,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-02-02 11:05:14,3.15.1,en,us
c422e5cf-6a02-4051-b353-0baa5acd61fb,Ada Health,victor buberwa,Very Helpful,5,0,2022-02-01 18:21:06,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-02-02 11:05:23,3.15.1,en,us
3274bfa1-e360-4bd1-a7d1-7b49c465c441,Ada Health,Crystal Meininger,No ads and its straight to the point,5,0,2022-02-01 04:35:17,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-02-01 10:25:16,3.15.1,en,us
1eb5742d-90fe-4ac7-9a3d-53ff09dde62a,Ada Health,Gina Oh,Not entirely accurate but very intuitive,5,0,2022-01-31 22:11:35,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-02-01 10:25:25,3.15.1,en,us
a38300e1-e799-4393-8e64-9bce951f3004,Ada Health,Teodora Patraucean,"I like it but i think there is a lot of room for improvement. When you have an abdominal pain, it does not let you choose multiple abdominal regions, and that can be a little annoying. Also, it could ask more questions for a more specific diagnosis. I don't mind being asked a lot of questions, it shows that it tries to really narrow things down.",4,28,2022-01-31 21:23:12,"Hello, thank you for the feedback. If you really enjoyed Ada we would appreciate you giving us a higher rating, this helps us tremendously.

Thank you for your support. :)

Cheers,
Ada Team",2022-02-01 10:26:39,3.15.1,en,us
37ef5545-7146-41f4-aff4-660e8186d6bf,Ada Health,Vandana Chauhan,"Quite impressed with this app, very innovative way to assess youself. Still must visit doctors to know better about your condition.",5,0,2022-01-31 05:20:45,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-31 10:19:33,3.15.1,en,us
12d75faa-f4c7-4e7c-a2ce-4d3a2434a76a,Ada Health,Brandon Nerz,Actually a pretty cool app and gave me some good insight into my mentality,5,0,2022-01-31 01:09:41,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-31 10:19:26,3.15.1,en,us
c12c4170-6749-4911-bb11-18eef74e24f0,Ada Health,Masood Baghbani,Great,5,0,2022-01-30 17:35:17,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team
",2022-01-31 10:23:30,3.10.1,en,us
0d47a132-a144-4aa2-9381-6b2433bea704,Ada Health,Rachel Hedman,Gave some good options of what the symptoms indicate.,4,0,2022-01-30 15:36:42,"Hello, thank you for the feedback. If you really enjoyed Ada we would appreciate you giving us a higher rating, this helps us tremendously.

Thank you for your support. :)

Cheers,
Ada Team",2022-01-31 10:26:00,3.15.1,en,us
e24c2d66-69ff-4126-8027-f4051e82ec99,Ada Health,Levina Mgando,Easy understandable,5,0,2022-01-30 08:18:03,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-31 10:25:48,3.15.1,en,us
c3be105b-58c6-4397-a4b0-c7cf60bb3a1e,Ada Health,mishael mgendi,"Some assessment questions have to ask how changes of symptoms occurred, some time put the space for personal writing descriptions",5,1,2022-01-30 04:52:47,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-31 10:26:20,3.15.1,en,us
e606b476-5b4b-4834-8a9d-395a17940638,Ada Health,Archie Kittencat,Pretty good.,4,0,2022-01-29 21:20:25,"Hello, thank you for the feedback. If you really enjoyed Ada we would appreciate you giving us a higher rating, this helps us tremendously.

Thank you for your support. :)

Cheers,
Ada Team",2022-01-31 10:27:09,3.15.1,en,us
2ff10f82-c106-46ba-ab51-ffe3055837c3,Ada Health,Sky Lan,Detailed and informative,5,1,2022-01-28 15:15:05,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-31 10:31:22,3.15.1,en,us
0d843407-5ac2-4147-b3b3-19ba5511aedc,Ada Health,Achichi Kassano,Are there doctors from Dar es salaam in Tanzania??,5,0,2022-01-28 14:40:52,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-31 10:31:36,,en,us
a76aea27-f4f7-40bf-a5f0-6a56e5b8cd49,Ada Health,Purity Mwiira,Execellent.Thanks.,1,0,2022-01-28 14:31:24,"Hello, thank you for the feedback. If you really enjoyed Ada we would appreciate you giving us a higher rating, this helps us tremendously.

Thank you for your support. :)

Cheers,
Ada Team",2022-01-31 10:31:03,3.15.1,en,us
e537f0b8-89d0-49ff-b8fa-e1d83a9b3015,Ada Health,Nambole sant,Hopefully,5,0,2022-01-28 13:05:22,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-28 13:25:57,3.15.1,en,us
a621635e-0e11-46a0-a156-ee62750f9328,Ada Health,Eugene Caccam,"Thanks, very useful and helpful.",5,0,2022-01-28 02:30:15,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-28 13:26:13,3.15.1,en,us
e20c8f43-f81f-4df7-8911-8df752e8c5c5,Ada Health,Alexandru Olteanu,It does it's job well.,5,0,2022-01-27 23:28:28,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-28 13:26:18,3.15.1,en,us
f993856b-f576-4cf5-af80-d6b40a30aa6f,Ada Health,Colin Daole-Wellman,Possible diagnosis are not accurate. Also the app never asks if you have had any previous workups for the same condition.,1,4,2022-01-27 21:31:00,"Hi Colin.

We're sorry to hear you were unhappy with your assessment.

Because our AI is constantly learning and growing, your feedback is valuable to us. If you'd like to help us make Ada more accurate, please send more detailed feedback to support@ada.com.

Best wishes,

The Ada team.",2022-01-28 13:30:02,3.15.1,en,us
39faacff-ddaf-4cd2-9d49-f97a1990dc3e,Ada Health,Anamaria Gotea,Really good.Strongly recommend,5,0,2022-01-27 20:44:38,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-28 13:26:27,3.15.1,en,us
03dd0440-0146-48ec-8890-afc932f4cb1f,Ada Health,Veronica Johnson,Well needed.,5,0,2022-01-27 18:29:12,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-28 13:26:31,3.15.1,en,us
8478d6db-c5e5-45e0-ae39-4f0db6502134,Ada Health,Jhonnel Cabigas,Super helpful!,5,0,2022-01-27 15:08:52,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-28 13:26:40,3.8.0,en,us
c343f4b2-4384-473c-bfff-42e17deb3883,Ada Health,Shedrack Agumisa,Very good app,5,0,2022-01-27 13:59:18,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-28 13:26:44,,en,us
f06e3d2c-8dba-44e2-9c22-7072b553fbe7,Ada Health,Scott Lowery,"Very knowledgeable,.",4,0,2022-01-27 07:46:58,"Hi Scott.

Thanks for your feedback. If you found Ada helpful, we'd like you to consider giving us a better star rating. Your positive review will help us grow so we can bring reliable health information to more people around the world.

Best wishes,

The Ada team.",2022-01-27 09:13:57,3.15.1,en,us
c860acc0-50c3-43aa-a52d-23e402b69515,Ada Health,Piyush Parekh,I think this app shows best and accurate results if all answers are giving correct,5,0,2022-01-27 06:35:53,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-27 09:08:52,2.20.0,en,us
012fe438-a234-4472-be7f-e8c13ba0c286,Ada Health,Jade Stiles,Really easy to use and makes it easier for me to speak to my GP when it comes to explaining what is wrong in a way they would understand.,5,1,2022-01-26 23:32:52,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-27 09:09:02,3.15.1,en,us
deb52690-a1fe-4375-8c15-003343dd56a7,Ada Health,Brandon Mansell,Very helpful in my daily life if i have something wrong,5,0,2022-01-26 22:57:56,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-27 09:09:10,3.15.1,en,us
526ebffe-d849-4262-8caf-2e2fde545b42,Ada Health,Mohammed Berr,It is helpful,5,0,2022-01-26 21:41:30,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-27 09:09:31,3.15.1,en,us
cc4a8e36-7d05-4cc1-862d-bc00e0691859,Ada Health,Oleg Gincul,Amazingly precise medical assessments!,5,0,2022-01-26 21:21:47,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-27 09:09:37,3.15.1,en,us
3e577d2e-2fda-4b37-b5cb-08cb3a101791,Ada Health,sherif abdulwehab,"Its wonderful app, especially this is a best method to check your symptoms or complaints towards your health so that it triggers you to attend a real medical check up.",5,1,2022-01-26 17:10:33,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-27 09:10:06,3.15.1,en,us
3f13ed49-6ec3-4cf2-aad1-011f70a409af,Ada Health,Oscar M. I Isaac,"Its easy to use, im giving 5 star .",5,0,2022-01-26 08:08:53,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-26 12:28:04,3.9.0,en,us
f37ef3f8-e0e5-4d15-a298-cd28c7cfb47a,Ada Health,Tracy Jackson,The app was very helpful.,4,0,2022-01-26 05:09:17,"Hi Tracy,

Thanks for your feedback. If you found Ada helpful, would you consider giving us a better star rating? Every star helps us grow. Please let us know if you have any additional feedback on improving our product to meet your expectations.

Have a great day,
The Ada Team",2022-01-26 12:33:39,3.15.1,en,us
5a08c9c2-2241-4a7d-abe4-2dd360223397,Ada Health,Stacy Machemer,It was easy to understand and had explanations if you didnt understand something.,4,1,2022-01-26 03:04:30,"Hi Stacy,

Thanks for your feedback. If you found Ada helpful, would you consider giving us a better star rating? Every star helps us grow. Please let us know if you have any additional feedback on improving our product to meet your expectations.

Have a great day,
The Ada Team",2022-01-26 12:32:05,3.15.1,en,us
d977b757-1da7-45c5-bf76-6b07dd7037ae,Ada Health,Wilfred Chami,It was ok however to early to make comment,5,0,2022-01-25 21:22:11,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-26 12:28:22,3.15.1,en,us
bf16c68c-1c70-441f-81a8-79f4307e72ac,Ada Health,Erica Lakin,This is the best app for checking out your symptoms. The results encouraged my boyfriend to seek medical attention for his pancreas.,5,0,2022-01-25 19:06:53,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-26 12:28:39,3.15.1,en,us
0c4b7ad4-e408-4fa8-b0f4-dac3db30761e,Ada Health,Mohamed Abdy,to participate social and public activities,5,0,2022-01-25 19:00:20,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-26 12:28:34,3.15.1,en,us
e1b08cb7-c908-4e1b-b05a-01c08ccacfa0,Ada Health,Shyphrah Bevar,Its cool and amazing health app,4,0,2022-01-25 16:36:02,"Hi,

Thanks for your feedback. If you found Ada helpful, would you consider giving us a better star rating? Every star helps us grow. Please let us know if you have any additional feedback on improving our product to meet your expectations.

Have a great day,
The Ada Team",2022-01-26 12:32:17,3.15.1,en,us
32df3c5b-d464-41b3-b87b-4cf4b5aa7e71,Ada Health,bonnie kirby,Ada is easy to use and pointed out symptoms that I need to discuss with my doctor.,5,0,2022-01-25 15:20:14,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-25 16:36:46,3.15.1,en,us
b557bb1f-9371-4a5e-ac30-adb5da8d0124,Ada Health,mhina omary#,very nice app,5,0,2022-01-25 14:33:24,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-25 16:36:51,3.15.1,en,us
a0ce2cc4-e94f-44e1-b306-06287e54d2ce,Ada Health,kazem dehghan Manshadi,I couldn't register on the app with email and password😔😔,1,0,2022-01-24 19:38:23,"Hi Kazem.

We're sorry to hear you're having trouble with Ada. Please reach out to support@ada.com with the details of your issue so we can assist you as quickly as possible.

Best wishes,

The Ada team.",2022-01-25 11:35:53,3.15.1,en,us
ccb03294-f3e4-43ef-af2d-e11e71de39b7,Ada Health,kevin barker,Helps you to understand symptoms,5,0,2022-01-24 10:59:40,"
Hi.

We're pleased to hear you're happy with Ada.

Your support helps us grow and bring reliable health information to more people around the world. So thank you.

Best wishes,

The Ada team",2022-01-25 11:32:42,3.15.1,en,us
f4fae7ce-09a6-4f8d-9632-83dfd172e399,Ada Health,Simon Lugendo,Analysis given by Ada regarding my health status is more than 90% correct.,5,0,2022-01-24 09:54:55,"
Hi.

We're pleased to hear you're happy with Ada.

Your support helps us grow and bring reliable health information to more people around the world. So thank you.

Best wishes,

The Ada team",2022-01-25 11:32:45,,en,us
e97b9978-4455-463a-8ba6-d2ae0d28b72b,Ada Health,Jason Zeleny,Awesome app very in debt and detailed questions helpful app best one ive used yet for advice,5,1,2022-01-24 09:12:09,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-24 09:14:28,3.15.1,en,us
4fe33bf6-790f-4791-9247-02b8a1ff3d57,Ada Health,Naomi Haywood,"Really helpful for doing the opposite of Googling symptoms and calming my anxiety when I'm convinced I'm dying forty different ways! It would be helpful to be able to input things already diagnosed with though... Like mental health issues that could cause issues 'just in your head' so to speak, or more serious problems that need to be seen by a doctor or something. It's good to know the background information, I'd assume.",4,1,2022-01-23 23:11:24,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-24 08:57:55,,en,us
a62e1d53-e658-4449-8580-547a15fa1f5b,Ada Health,Kelvin Renwick,"Just started using it, but very useful the app diagnosed me with something I've never heard of before which was later showed in a CT scan",5,0,2022-01-23 14:39:01,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-24 08:58:22,3.15.1,en,us
642f9639-2412-45df-bd4e-f289f87bddaa,Ada Health,Paul Halferty,Very good as always,4,1,2022-01-23 12:22:20,"Hello, thank you for the feedback. If you really enjoyed Ada we would appreciate you giving us a higher rating, this helps us tremendously.

Thank you for your support. :)

Cheers,
Ada Team",2022-01-24 09:11:20,3.15.1,en,us
97c37eff-57be-4c9e-b493-dbcc3828456c,Ada Health,Kel H,"Very helpful! This app has kept me from seeing my doctor about silly things that I can manage at home or with OTC meds. Other more serious health concerns I will call my doctor, and it's really nice to have the list of symptoms gathered with the Ada app, instead of trying to remember everything off the top of your head. Finally a health checking app that is intelligent!",5,72,2022-01-23 08:02:25,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-24 08:58:47,3.15.1,en,us
1ab03c9a-8c14-4853-a7b3-fb88c8b4e8a5,Ada Health,Lauren Blevins,Very informative and provides a great report that I can share with my doctor.,5,0,2022-01-23 05:56:15,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-24 08:59:14,3.15.1,en,us
156263d3-2ace-40a4-8a4d-aeb8246f951b,Ada Health,Idrisa Selemani,I have appreciated your assistance,5,0,2022-01-22 16:59:05,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-24 08:59:45,,en,us
b754b53b-a4c3-4703-b1d2-40c13a23a0ba,Ada Health,Owen Miller (Ineffable Skills),"very very useful, straightforward questions and straightforward answers with plenty of information only request is to add a ""kind of"" answer when it comes to certain symptoms",5,0,2022-01-22 16:57:20,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-24 08:59:51,,en,us
709891d6-a4c2-4bc1-930b-e3d625ad5d6a,Ada Health,Sara Anyango,Really excited about this app.it listens to your problems and gives you solutions. The best app ever.,5,1,2022-01-21 17:45:51,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-24 09:01:24,3.15.1,en,us
0c1212d5-54f8-454e-a973-8cab965939fc,Ada Health,Mohamed Amin,It is very good app ... The only problem that their is no Arabic language... There a lot of users are arab I hope you consider that point,5,0,2022-01-21 10:44:38,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-21 11:33:27,3.15.1,en,us
3cfd060a-a664-47c5-95bc-39e13b171245,Ada Health,mathias james,It gives a wide range of choices,4,0,2022-01-21 09:40:46,"Hello, thank you for the feedback. If you really enjoyed Ada we would appreciate you giving us a higher rating, this helps us tremendously.

Thank you for your support. :)

Cheers,
Ada Team",2022-01-21 11:37:04,3.15.1,en,us
84e5d794-05fc-4e25-8ea6-bcec387ab550,Ada Health,Baba Shangho,Good app,4,0,2022-01-21 00:38:12,"Hello, thank you for the feedback. If you really enjoyed Ada we would appreciate you giving us a higher rating, this helps us tremendously.

Thank you for your support. :)

Cheers,
Ada Team",2022-01-21 11:37:10,3.15.1,en,us
139c32e7-5400-4025-98c0-4e81bdb432af,Ada Health,Nyangeta Thomas,Someone I can talk to,5,0,2022-01-20 21:23:53,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-21 11:33:44,3.15.1,en,us
14a54d03-e600-4298-8ea3-2d17b1cd8f06,Ada Health,ARNOLD MAGERO,"Best Doctor ever, can Language be changed",5,0,2022-01-20 17:48:25,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-21 11:33:55,3.15.1,en,us
f03260e4-40c3-4373-b27e-96656f6900c9,Ada Health,Christine Romero,They replied clearly Thank you,4,0,2022-01-20 07:15:19,"Hello, thank you for the feedback. If you really enjoyed Ada we would appreciate you giving us a higher rating, this helps us tremendously.

Thank you for your support. :)

Cheers,
Ada Team",2022-01-21 11:36:46,3.15.1,en,us
3dfde97a-60b6-4733-a5bd-5ce67579e489,Ada Health,Sufian Ntambi,"This is a must have App in your phone. Clearly I can approve that ""Ada"" provides detailed consultation than most of the Doctors out there 🙌!",5,1,2022-01-20 06:48:55,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team
",2022-01-20 06:51:38,3.15.1,en,us
574f88c2-f61a-4273-a61c-785898969b1b,Ada Health,manha abdellah,My favorite app of all! Ada is my must have apps and mini doctor. I love the way how accurate it is!!,5,3,2022-01-20 02:26:18,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-20 06:49:00,3.15.1,en,us
c5b7f4ad-f426-4144-b365-fd8bfcfa37c5,Ada Health,Kenneth G.,Quick answers to help know what to look into.,5,0,2022-01-20 02:08:22,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-20 06:49:04,3.15.1,en,us
83a3c1c8-9e3f-4b0a-8842-d2439a5c9f72,Ada Health,andreea nagy,Best medical app!!!! Thank you Ada🙏,5,0,2022-01-19 20:13:32,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-20 06:48:35,3.15.1,en,us
bb3370a5-8847-4c35-89cd-7ac0be947db5,Ada Health,mumba david,The app is excellent,5,0,2022-01-19 15:43:29,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-20 06:48:49,3.15.1,en,us
6e2189f9-3ecf-4deb-953d-f052150a25d1,Ada Health,Kitom Yona,very Good app with very proffessional staff's,5,0,2022-01-19 07:22:51,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-19 08:57:51,2.10.0,en,us
2182e753-46d6-4d1b-b05b-c7f4edb10d22,Ada Health,Gabriel Hensley,Very helpful,5,0,2022-01-19 06:32:44,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-19 08:57:54,3.15.1,en,us
e998cce1-6e37-438b-a446-4f2ab2b0e4db,Ada Health,Tommye Blackcrow,I now have a clearer understanding of what is going on with my body.,5,0,2022-01-19 00:50:11,"Hello, thank you for your feedback! We are really glad that Ada could help you out.

Have a great day,
Ada Team",2022-01-19 08:58:01,3.15.1,en,us
